GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
133066,19790508,197905,1979,1979.3507,ISR,JERUSALEM,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,16,2,16,4.08294393948482,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
800721,19801023,198010,1980,1980.8027,ISR,ISRAELI,ISR,,,,,,,,PSEREB,PALESTINIAN,PSE,,,,,REB,,,1,195,195,19,4,-10.0,6,2,6,2.04277113144108,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
736756,19800918,198009,1980,1980.7068,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,11,2,11,2.32438016528926,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
800712,19801023,198010,1980,1980.8027,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,7,2,7,1.85985724338997,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
605812,19800617,198006,1980,1980.4575,ISR,ISRAEL,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,1,190,190,19,4,-10.0,5,2,5,1.47871138638931,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,20130203,unspecified
1172434,19810601,198106,1981,1981.4137,PSE,PALESTINE,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,10,2,10,2.54604433231213,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1200753,19810616,198106,1981,1981.4548,ISR,ISRAEL,ISR,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,195,195,19,4,-10.0,6,2,6,2.77318356872871,1,Israel,IS,IS,31.5,34.75,0,1,Iraq,IZ,IZ,33.0,44.0,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1258118,19810720,198107,1981,1981.5479,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,17,2,17,3.53982300884956,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1175580,19810603,198106,1981,1981.4192,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,1,194,194,19,4,-10.0,9,2,9,3.42197565403847,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
1186813,19810609,198106,1981,1981.4356,ISR,ISRAEL,ISR,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,11,2,11,6.66588730418518,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1398011,19811009,198110,1981,1981.7644,ITA,ITALY,ITA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,14,2,14,3.87518146188143,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1193686,19810612,198106,1981,1981.4438,ISR,ISRAELI,ISR,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,4,2,4,4.74115905767096,1,Israel,IS,IS,31.5,34.75,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
1141430,19810515,198105,1981,1981.3699,ISR,JERUSALEM,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,17,3,17,3.37883969134805,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1113625,19810430,198104,1981,1981.3288,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,17,2,17,3.2288569760034,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1265185,19810724,198107,1981,1981.5589,ISR,ISRAELI,ISR,,,,,,,,PSEREB,PALESTINIAN,PSE,,,,,REB,,,1,190,190,19,4,-10.0,9,2,9,2.61386680129581,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1137067,19810513,198105,1981,1981.3644,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,194,194,19,4,-10.0,10,2,10,5.26751619404765,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1195555,19810613,198106,1981,1981.4466,ISR,ISRAELI,ISR,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,14,2,14,4.85643920272896,1,Israel,IS,IS,31.5,34.75,0,1,Iraq,IZ,IZ,33.0,44.0,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
997981,19810223,198102,1981,1981.1452,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,7,2,7,2.53075216777576,4,"Misgav Am, Ha?afon, Israel",IS,IS03,33.2474,35.5489,-780737,4,"Misgav Am, Ha?afon, Israel",IS,IS03,33.2474,35.5489,-780737,4,"Misgav Am, Ha?afon, Israel",IS,IS03,33.2474,35.5489,-780737,20130203,unspecified
1109541,19810428,198104,1981,1981.3233,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,4,2,4,3.69913466351999,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1260001,19810721,198107,1981,1981.5507,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,194,194,19,4,-10.0,7,2,7,5.08539137289589,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1061651,19810401,198104,1981,1981.2493,ISR,ISRAELI,ISR,,,,,,,,LBN,TYRE,LBN,,,,,,,,0,190,190,19,4,-10.0,8,2,8,1.97360634394603,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1186662,19810609,198106,1981,1981.4356,IRQ,IRAQ,IRQ,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,5,2,5,4.27021607168666,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1107459,19810427,198104,1981,1981.3205,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,10,2,10,3.15325648525166,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1202716,19810617,198106,1981,1981.4575,ISR,ISRAEL,ISR,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,10,2,10,6.08589647411853,1,Israel,IS,IS,31.5,34.75,0,1,Iraq,IZ,IZ,33.0,44.0,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1265165,19810724,198107,1981,1981.5589,ISR,ISRAEL,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,190,190,19,4,-10.0,11,2,9,5.42197258236192,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1109547,19810428,198104,1981,1981.3233,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,11,2,11,3.0776867709109,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1109548,19810428,198104,1981,1981.3233,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,195,195,19,4,-10.0,4,2,4,3.05143952841562,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1259831,19810721,198107,1981,1981.5507,ISR,ISRAELI,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,1,195,195,19,4,-10.0,8,2,8,3.87120651369356,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1165246,19810528,198105,1981,1981.4055,LBY,LIBYAN,LBY,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,194,194,19,4,-10.0,8,2,8,2.15959164452218,1,Libya,LY,LY,25.0,17.0,0,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,1,Libya,LY,LY,25.0,17.0,0,20130203,unspecified
1161899,19810526,198105,1981,1981.4,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,195,195,19,4,-10.0,3,2,3,4.66679755144779,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1152986,19810521,198105,1981,1981.3863,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,5.40118976453468,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1259804,19810721,198107,1981,1981.5507,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,190,190,19,4,-10.0,9,2,9,4.8897269391619,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1437166,19811029,198110,1981,1981.8192,SAU,SAUDI,SAU,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,11,2,11,6.41972218746089,1,Saudi Arabia,SA,SA,25.0,45.0,0,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1186665,19810609,198106,1981,1981.4356,IRQ,IRAQI,IRQ,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,8,2,8,5.60141194683179,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1294266,19810811,198108,1981,1981.6055,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,16,2,16,4.68091334894613,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1139772,19810514,198105,1981,1981.3671,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,194,194,19,4,-10.0,14,2,14,3.35878721543395,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1251975,19810716,198107,1981,1981.537,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,194,194,19,4,-10.0,10,2,10,1.89634488634582,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,20130203,unspecified
1252546,19810716,198107,1981,1981.537,REB,GUERRILLA,,,,,,REB,,,ISR,ISRAEL,ISR,,,,,,,,1,194,194,19,4,-10.0,7,2,7,1.57000430591898,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,4,"Nahariya, Ha?afon, Israel",IS,IS03,33.0059,35.0941,-780813,20130203,unspecified
1184746,19810608,198106,1981,1981.4329,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,5,2,5,4.79870053520182,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1135131,19810512,198105,1981,1981.3616,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,194,194,19,4,-10.0,17,2,17,3.5853341744293,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1120199,19810504,198105,1981,1981.3397,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,4,2,4,4.35685911958631,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1139771,19810514,198105,1981,1981.3671,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,194,194,19,4,-10.0,4,2,4,3.39447606999789,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1425326,19811023,198110,1981,1981.8027,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,194,194,19,4,-10.0,9,2,9,4.83493165784832,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1095627,19810420,198104,1981,1981.3014,ISR,TEL AVIV,ISR,,,,,,,,ISRCVL,ISRAELI,ISR,,,,,CVL,,,0,194,194,19,4,-10.0,7,2,7,2.64754963486992,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1236871,19810707,198107,1981,1981.5123,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,195,195,19,4,-10.0,16,2,16,2.34447004608295,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1161900,19810526,198105,1981,1981.4,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,195,195,19,4,-10.0,11,2,11,4.65734730413962,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1142167,19810515,198105,1981,1981.3699,SYR,SYRIAN,SYR,,,,,,,,ISR,JERUSALEM,ISR,,,,,,,,1,190,190,19,4,-10.0,12,3,12,3.67615775068759,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1191087,19810611,198106,1981,1981.4411,GOV,ADMINISTRATION,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,5,2,5,4.34304441090836,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1165245,19810528,198105,1981,1981.4055,LBY,LIBYA,LBY,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,194,194,19,4,-10.0,3,2,3,2.60134637013948,1,Libya,LY,LY,25.0,17.0,0,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1173736,19810602,198106,1981,1981.4164,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,4,2,4,3.87215243772621,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1142168,19810515,198105,1981,1981.3699,SYR,SYRIAN,SYR,,,,,,,,ISR,JERUSALEM,ISR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,3.14974541338354,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1120198,19810504,198105,1981,1981.3397,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,5,2,5,4.21655779175259,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1261567,19810722,198107,1981,1981.5534,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,194,194,19,4,-10.0,8,2,8,3.19873203414862,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1246536,19810713,198107,1981,1981.5288,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,10,2,10,3.96103896103896,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1259777,19810721,198107,1981,1981.5507,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,7,2,7,2.92794392850753,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
958483,19810130,198101,1981,1981.0822,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,195,195,19,4,-10.0,4,2,4,2.74694783573807,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1246527,19810713,198107,1981,1981.5288,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,190,190,19,4,-10.0,7,2,7,4.26716141001856,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1862142,19820611,198206,1982,1982.4411,PSEREB,PALESTINIAN,PSE,,,,,REB,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,3.48711538211128,1,Lebanon,LE,LE,33.8333,35.8333,0,1,Lebanon,LE,LE,33.8333,35.8333,0,1,Lebanon,LE,LE,33.8333,35.8333,0,20130203,unspecified
1856481,19820609,198206,1982,1982.4356,SYR,SYRIAN,SYR,,,,,,,,ISR,TEL AVIV,ISR,,,,,,,,1,190,190,19,4,-10.0,15,2,15,4.34991308998529,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1858444,19820610,198206,1982,1982.4384,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,12,2,12,4.50690385817702,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1718059,19820404,198204,1982,1982.2575,ISR,JERUSALEM,ISR,,,,,,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,1,190,190,19,4,-10.0,13,2,13,2.94130472701901,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
2230778,19821208,198212,1982,1982.926,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,1,190,190,19,4,-10.0,7,2,7,3.06511670148034,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
1843829,19820604,198206,1982,1982.4219,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,7,2,7,3.56138897219921,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
